source,game_id,is_goal,home_team,away_team,home_team_skaters,away_team_skaters,player_name,position,player_team,goalie_name,goalie_team,game_time,x_ft,y_ft,dist_ft,angle_deg,shot_type,period
PWHL,90,0,MIN,TOR,5,5,Jesse Compher,F,TOR,Maddie Rooney,MIN,2376.0,66.666667,16.850877,28.0,37.0,Wrist,2
PWHL,90,0,MIN,TOR,5,5,Taylor Heise,F,MIN,Kristen Campbell,TOR,2590.0,53.0,-38.026316,52.4,46.6,Wrist,3
PWHL,90,0,MIN,TOR,5,4,Liz Schepers,F,MIN,Kristen Campbell,TOR,2874.0,82.666667,-6.412281,9.0,45.4,Wrist,3
PWHL,90,0,MIN,TOR,5,4,Kaitlin Willoughby,F,TOR,Maddie Rooney,MIN,2901.0,84.333333,-1.342105,4.9,16.0,Wrist,3
PWHL,90,0,MIN,TOR,5,4,Sophie Jaques,D,MIN,Kristen Campbell,TOR,2925.0,31.666667,-6.412281,57.7,6.4,Wrist,3
PWHL,90,0,MIN,TOR,5,5,Denisa Křížová,F,MIN,Kristen Campbell,TOR,2939.0,81.333333,-7.008772,10.4,42.4,Wrist,3
PWHL,90,0,MIN,TOR,5,5,Brittyn Fleming,F,MIN,Kristen Campbell,TOR,2967.0,86.666667,-15.061404,15.2,81.2,Slap,3
PWHL,90,0,MIN,TOR,5,5,Samantha Cogan,F,TOR,Maddie Rooney,MIN,2989.0,80.333333,1.342105,8.8,8.8,Wrist,3
PWHL,90,0,MIN,TOR,5,5,Sophia Kunin,F,MIN,Kristen Campbell,TOR,3211.0,63.0,42.201754,49.6,58.4,Wrist,3
PWHL,90,0,MIN,TOR,5,5,Sophie Jaques,D,MIN,Kristen Campbell,TOR,3230.0,62.0,10.289474,28.9,20.9,Snap,3
PWHL,90,0,MIN,TOR,5,5,Mellissa Channell-Watkins,D,MIN,Kristen Campbell,TOR,3268.0,50.0,-25.5,46.6,33.2,Wrist,3
PWHL,90,0,MIN,TOR,5,5,Taylor Heise,F,MIN,Kristen Campbell,TOR,3427.0,71.0,5.517544,18.8,17.0,Wrist,3
PWHL,90,0,MIN,TOR,5,5,Natalie Buchbinder,D,MIN,Kristen Campbell,TOR,3446.0,74.333333,-8.5,17.0,30.1,Wrist,3
PWHL,90,0,MIN,TOR,5,5,Taylor Heise,F,MIN,Kristen Campbell,TOR,3457.0,87.0,-3.429825,4.0,59.8,Wrist,3
PWHL,90,0,MIN,TOR,5,5,Grace Zumwinkle,F,MIN,Kristen Campbell,TOR,3457.0,75.0,18.342105,23.1,52.6,Wrist,3
PWHL,90,0,MIN,TOR,5,5,Sophie Jaques,D,MIN,Kristen Campbell,TOR,3550.0,42.333333,35.938596,58.9,37.6,Wrist,3
PWHL,92,0,TOR,MIN,5,5,Blayre Turnbull,F,TOR,Maddie Rooney,MIN,52.0,33.666667,-29.675439,62.8,28.2,Default,1
PWHL,92,0,TOR,MIN,5,5,Victoria Bach,F,TOR,Maddie Rooney,MIN,126.0,84.333333,-12.377193,13.2,69.3,Default,1
PWHL,92,0,TOR,MIN,5,5,Rebecca Leslie,F,TOR,Maddie Rooney,MIN,158.0,28.333333,-21.921053,64.5,19.9,Default,1
PWHL,92,0,TOR,MIN,5,5,Kelly Pannek,F,MIN,Kristen Campbell,TOR,281.0,83.666667,10.587719,11.9,63.3,Default,1
PWHL,92,0,TOR,MIN,5,4,Hannah Miller,F,TOR,Maddie Rooney,MIN,365.0,32.0,-3.429825,57.1,3.4,Default,1
PWHL,92,0,TOR,MIN,5,5,Emma Maltais,F,TOR,Maddie Rooney,MIN,441.0,83.0,13.868421,15.1,66.6,Default,1
PWHL,92,0,TOR,MIN,5,5,Renata Fast,D,TOR,Maddie Rooney,MIN,452.0,33.0,23.710526,60.8,22.9,Default,1
PWHL,92,0,TOR,MIN,5,5,Alexa Vasko,F,TOR,Maddie Rooney,MIN,551.0,56.666667,-37.72807,49.7,49.4,Default,1
PWHL,92,0,TOR,MIN,5,5,Grace Zumwinkle,F,MIN,Kristen Campbell,TOR,580.0,64.666667,-10.587719,26.5,23.5,Default,1
PWHL,92,0,TOR,MIN,5,5,Maggie Flaherty,D,MIN,Kristen Campbell,TOR,646.0,78.333333,7.008772,12.8,33.3,Default,1
PWHL,92,0,TOR,MIN,5,5,Maggie Connors,F,TOR,Maddie Rooney,MIN,794.0,81.0,9.991228,12.8,51.3,Default,1
PWHL,92,0,TOR,MIN,5,5,Sarah Nurse,F,TOR,Maddie Rooney,MIN,827.0,63.666667,7.307018,26.4,16.1,Default,1
PWHL,92,0,TOR,MIN,5,5,Renata Fast,D,TOR,Maddie Rooney,MIN,846.0,71.0,13.868421,22.7,37.6,Default,1
PWHL,92,0,TOR,MIN,5,5,Emma Maltais,F,TOR,Maddie Rooney,MIN,856.0,38.333333,5.815789,51.0,6.5,Default,1
PWHL,92,0,TOR,MIN,5,5,Denisa Křížová,F,MIN,Kristen Campbell,TOR,872.0,74.333333,-19.833333,24.7,53.5,Default,1
PWHL,92,0,TOR,MIN,5,5,Kelly Pannek,F,MIN,Kristen Campbell,TOR,922.0,37.333333,-1.342105,51.7,1.5,Default,1
PWHL,92,0,TOR,MIN,5,5,Sophie Jaques,D,MIN,Kristen Campbell,TOR,991.0,31.666667,21.622807,61.3,20.7,Default,1
PWHL,92,0,TOR,MIN,5,5,Rebecca Leslie,F,TOR,Maddie Rooney,MIN,1005.0,69.0,-2.535088,20.2,7.2,Default,1
PWHL,92,0,TOR,MIN,5,5,Victoria Bach,F,TOR,Maddie Rooney,MIN,1106.0,78.666667,-14.464912,17.8,54.5,Default,1
PWHL,92,0,TOR,MIN,5,5,Maggie Flaherty,D,MIN,Kristen Campbell,TOR,1161.0,29.666667,0.745614,59.3,0.7,Default,1
PWHL,92,0,TOR,MIN,5,5,Renata Fast,D,TOR,Maddie Rooney,MIN,1339.0,33.0,-19.236842,59.2,19.0,Default,2
PWHL,92,0,TOR,MIN,5,5,Brittany Howard,F,TOR,Maddie Rooney,MIN,1365.0,86.333333,-7.307018,7.8,70.0,Default,2
PWHL,92,0,TOR,MIN,5,5,Jesse Compher,F,TOR,Maddie Rooney,MIN,1367.0,79.666667,1.640351,9.5,10.0,Default,2
PWHL,92,0,TOR,MIN,5,5,Renata Fast,D,TOR,Maddie Rooney,MIN,1399.0,88.666667,10.289474,10.3,88.1,Default,2
PWHL,92,0,TOR,MIN,5,5,Sarah Nurse,F,TOR,Maddie Rooney,MIN,1438.0,73.666667,10.885965,18.8,35.4,Default,2
PWHL,92,0,TOR,MIN,5,5,Maggie Connors,F,TOR,Maddie Rooney,MIN,1451.0,74.666667,-5.219298,15.3,20.0,Default,2
PWHL,92,0,TOR,MIN,5,5,Sarah Nurse,F,TOR,Maddie Rooney,MIN,1468.0,82.666667,36.535088,37.1,80.2,Default,2
PWHL,92,0,TOR,MIN,5,5,Maggie Flaherty,D,MIN,Kristen Campbell,TOR,1544.0,69.0,5.219298,20.7,14.6,Default,2
PWHL,92,0,TOR,MIN,5,5,Emma Greco,D,MIN,Kristen Campbell,TOR,1563.0,53.0,-10.885965,37.6,16.8,Default,2
PWHL,92,0,TOR,MIN,4,5,Sophie Jaques,D,MIN,Kristen Campbell,TOR,1645.0,76.0,-6.114035,14.4,25.2,Default,2
PWHL,92,0,TOR,MIN,4,5,Kelly Pannek,F,MIN,Kristen Campbell,TOR,1647.0,82.0,6.710526,9.7,43.8,Default,2
PWHL,92,1,TOR,MIN,5,5,Denisa Křížová,F,MIN,Kristen Campbell,TOR,1649.0,71.0,-2.833333,18.2,8.9,Default,2
PWHL,92,1,TOR,MIN,5,5,Rebecca Leslie,F,TOR,Maddie Rooney,MIN,1687.0,79.333333,8.5,12.9,41.3,Default,2
PWHL,92,0,TOR,MIN,5,5,Sophia Kunin,F,MIN,Kristen Campbell,TOR,1731.0,71.333333,-19.236842,26.1,47.4,Default,2
PWHL,92,0,TOR,MIN,5,5,Kelly Pannek,F,MIN,Kristen Campbell,TOR,1819.0,61.333333,1.04386,27.7,2.2,Default,2
PWHL,92,0,TOR,MIN,5,5,Rebecca Leslie,F,TOR,Maddie Rooney,MIN,1859.0,70.666667,-4.324561,18.8,13.3,Default,2
PWHL,92,0,TOR,MIN,4,5,Mellissa Channell-Watkins,D,MIN,Kristen Campbell,TOR,2009.0,38.0,-17.447368,53.9,18.9,Default,2
PWHL,92,0,TOR,MIN,4,5,Taylor Heise,F,MIN,Kristen Campbell,TOR,2017.0,63.0,-15.061404,30.0,30.1,Default,2
PWHL,92,0,TOR,MIN,5,5,Blayre Turnbull,F,TOR,Maddie Rooney,MIN,2031.0,81.0,9.692982,12.6,50.5,Default,2
PWHL,92,0,TOR,MIN,5,5,Abby Boreen,F,MIN,Kristen Campbell,TOR,2083.0,55.333333,20.131579,39.2,30.9,Default,2
PWHL,92,0,TOR,MIN,5,5,Natalie Buchbinder,D,MIN,Kristen Campbell,TOR,2324.0,35.333333,29.377193,61.2,28.7,Default,2
PWHL,92,0,TOR,MIN,5,5,Claire Butorac,F,MIN,Kristen Campbell,TOR,2528.0,48.333333,38.622807,56.1,43.5,Default,3
PWHL,92,0,TOR,MIN,5,5,Emma Maltais,F,TOR,Maddie Rooney,MIN,2664.0,71.666667,7.605263,18.9,23.7,Default,3
PWHL,92,0,TOR,MIN,5,5,Renata Fast,D,TOR,Maddie Rooney,MIN,2671.0,32.333333,24.307018,61.7,23.2,Default,3
PWHL,92,0,TOR,MIN,5,5,Lee Stecklein,D,MIN,Kristen Campbell,TOR,2771.0,29.0,-26.991228,65.8,24.2,Default,3
PWHL,92,0,TOR,MIN,5,5,Taylor Heise,F,MIN,Kristen Campbell,TOR,2779.0,84.333333,13.570175,14.4,71.0,Default,3
PWHL,92,0,TOR,MIN,4,5,Brittyn Fleming,F,MIN,Kristen Campbell,TOR,2826.0,29.0,-1.342105,60.0,1.3,Default,3
PWHL,92,0,TOR,MIN,4,5,Grace Zumwinkle,F,MIN,Kristen Campbell,TOR,2835.0,76.0,1.640351,13.1,7.2,Default,3
PWHL,92,0,TOR,MIN,4,5,Kelly Pannek,F,MIN,Kristen Campbell,TOR,2840.0,71.666667,7.605263,18.9,23.7,Default,3
PWHL,92,1,TOR,MIN,5,5,Taylor Heise,F,MIN,Kristen Campbell,TOR,2910.0,63.0,-9.692982,27.7,20.4,Default,3
PWHL,92,0,TOR,MIN,5,5,Lee Stecklein,D,MIN,Kristen Campbell,TOR,2929.0,33.0,-23.412281,60.7,22.7,Default,3
PWHL,92,0,TOR,MIN,5,5,Jesse Compher,F,TOR,Maddie Rooney,MIN,3081.0,81.0,-9.991228,12.8,51.3,Default,3
PWHL,92,0,TOR,MIN,5,5,Clair DeGeorge,F,MIN,Kristen Campbell,TOR,3248.0,61.666667,-2.833333,27.5,5.9,Default,3
PWHL,94,0,BOS,MIN,4,5,Taylor Heise,F,MIN,Aerin Frankel,BOS,118.0,61.666667,13.27193,30.4,25.9,Default,1
PWHL,94,0,BOS,MIN,5,5,Kendall Coyne Schofield,F,MIN,Aerin Frankel,BOS,131.0,44.0,12.973684,46.8,16.1,Default,1
PWHL,94,1,BOS,MIN,5,5,Michela Cava,F,MIN,Aerin Frankel,BOS,278.0,84.666667,7.605263,8.8,60.3,Default,1
PWHL,94,0,BOS,MIN,5,5,Sydney Brodt,F,MIN,Aerin Frankel,BOS,308.0,67.333333,-16.254386,27.1,36.9,Default,1
PWHL,94,1,BOS,MIN,5,5,Susanna Tapani,F,BOS,Maddie Rooney,MIN,428.0,81.666667,5.815789,9.4,38.4,Default,1
PWHL,94,0,BOS,MIN,5,5,Mellissa Channell-Watkins,D,MIN,Aerin Frankel,BOS,437.0,37.333333,-13.868421,53.5,15.0,Default,1
PWHL,94,0,BOS,MIN,5,5,Susanna Tapani,F,BOS,Maddie Rooney,MIN,438.0,42.333333,21.026316,51.2,24.3,Default,1
PWHL,94,0,BOS,MIN,5,5,Brooke Bryant,F,MIN,Aerin Frankel,BOS,469.0,76.0,-10.289474,16.6,38.4,Default,1
PWHL,94,0,BOS,MIN,5,5,Sidney Morin,D,BOS,Maddie Rooney,MIN,750.0,37.0,9.096491,52.8,9.9,Default,1
PWHL,94,0,BOS,MIN,5,5,Natalie Buchbinder,D,MIN,Aerin Frankel,BOS,813.0,52.333333,13.27193,39.0,19.9,Default,1
PWHL,94,0,BOS,MIN,5,5,Jessica DiGirolamo,D,BOS,Maddie Rooney,MIN,930.0,34.333333,-28.482456,61.6,27.5,Default,1
PWHL,94,0,BOS,MIN,5,5,Sophia Kunin,F,MIN,Aerin Frankel,BOS,1024.0,50.0,-19.236842,43.5,26.3,Default,1
PWHL,94,0,BOS,MIN,5,5,Liz Schepers,F,MIN,Aerin Frankel,BOS,1165.0,64.666667,-12.377193,27.3,27.0,Default,1
PWHL,94,0,BOS,MIN,5,5,Sophie Jaques,D,MIN,Aerin Frankel,BOS,1186.0,37.333333,18.938596,55.0,20.1,Default,1
PWHL,94,0,BOS,MIN,5,5,Lee Stecklein,D,MIN,Aerin Frankel,BOS,1204.0,37.0,-15.657895,54.3,16.8,Default,2
PWHL,94,0,BOS,MIN,5,5,Taylor Heise,F,MIN,Aerin Frankel,BOS,1220.0,66.333333,-15.061404,27.2,33.6,Default,2
PWHL,94,0,BOS,MIN,5,5,Kendall Coyne Schofield,F,MIN,Aerin Frankel,BOS,1230.0,78.333333,-16.850877,19.9,57.7,Default,2
PWHL,94,0,BOS,MIN,5,5,Sophia Kunin,F,MIN,Aerin Frankel,BOS,1302.0,63.666667,3.131579,25.5,7.0,Default,2
PWHL,94,0,BOS,MIN,5,5,Gigi Marvin,F,BOS,Maddie Rooney,MIN,1400.0,54.0,7.903509,35.9,12.7,Default,2
PWHL,94,0,BOS,MIN,5,5,Gigi Marvin,F,BOS,Maddie Rooney,MIN,1408.0,73.666667,1.342105,15.4,5.0,Default,2
PWHL,94,0,BOS,MIN,5,5,Sidney Morin,D,BOS,Maddie Rooney,MIN,1613.0,36.666667,21.026316,56.4,21.9,Default,2
PWHL,94,1,BOS,MIN,5,5,Taylor Heise,F,MIN,Aerin Frankel,BOS,1684.0,43.0,12.675439,47.7,15.4,Default,2
PWHL,94,0,BOS,MIN,5,5,Denisa Křížová,F,MIN,Aerin Frankel,BOS,1721.0,72.333333,-4.921053,17.4,16.4,Default,2
PWHL,94,0,BOS,MIN,5,5,Claire Butorac,F,MIN,Aerin Frankel,BOS,1792.0,73.666667,-21.026316,26.0,53.9,Default,2
PWHL,94,0,BOS,MIN,5,5,Taylor Heise,F,MIN,Aerin Frankel,BOS,1870.0,56.666667,16.254386,36.2,26.7,Default,2
PWHL,94,1,BOS,MIN,5,5,Taylor Wenczkowski,F,BOS,Maddie Rooney,MIN,1970.0,54.0,-13.27193,37.4,20.8,Default,2
PWHL,94,1,BOS,MIN,5,5,Hannah Brandt,F,BOS,Maddie Rooney,MIN,2111.0,61.0,18.342105,33.5,33.2,Default,2
PWHL,94,0,BOS,MIN,5,5,Alina Müller,F,BOS,Maddie Rooney,MIN,2153.0,47.333333,6.710526,42.2,9.1,Default,2
PWHL,94,1,BOS,MIN,5,5,Taylor Heise,F,MIN,Aerin Frankel,BOS,2230.0,79.333333,-20.429825,22.6,64.7,Default,2
PWHL,94,1,BOS,MIN,5,5,Jess Healey,D,BOS,Maddie Rooney,MIN,2245.0,36.666667,-29.377193,60.0,29.3,Default,2
PWHL,94,0,BOS,MIN,5,5,Kendall Coyne Schofield,F,MIN,Aerin Frankel,BOS,2416.0,71.666667,-3.131579,17.6,10.2,Default,3
PWHL,94,0,BOS,MIN,5,5,Michela Cava,F,MIN,Aerin Frankel,BOS,2426.0,80.0,-4.921053,10.3,28.7,Default,3
PWHL,94,0,BOS,MIN,5,5,Lexie Adzija,F,BOS,Maddie Rooney,MIN,2506.0,38.333333,-3.72807,50.8,4.2,Default,3
PWHL,94,0,BOS,MIN,5,5,Sidney Morin,D,BOS,Maddie Rooney,MIN,2522.0,54.0,29.973684,46.1,40.6,Default,3
PWHL,94,0,BOS,MIN,4,5,Michela Cava,F,MIN,Aerin Frankel,BOS,2626.0,58.333333,14.166667,33.8,24.8,Default,3
PWHL,94,0,BOS,MIN,5,5,Sophia Kunin,F,MIN,Aerin Frankel,BOS,2770.0,65.0,-12.973684,27.3,28.4,Default,3
